Universidad ,Programa,Carrera,Ciclo,Nombre del curso,codigo,creditos,Prerequisitos
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MECATRONICA,4,Circuitos Logicos Secuenciales,CL-401,3,CL-201
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MECATRONICA,4,Formación para la Investigación-Mecatrónica,AC-401,4,AC-301
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MECATRONICA,5,Microcontroladores,EL-501,3,CL-401
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MECATRONICA,5,Dispositivos y Circuitos Electrónicos,EL-502,3,FI-402
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MECATRONICA,5,Análisis de Circuitos en Corriente Continua,EL-503,3,FI-402
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MECATRONICA,5,Cálculo Avanzado para Ingeniería,MA-501,4,MA-401
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MECATRONICA,5,Fluidos y Termodinamica,FI-501,5,FI-401
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MECATRONICA,5,Laboratorio de Fluidos y Termodinámica,FI-502,3,FI-501
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MECATRONICA,5,Dinámica,FI-503,4,FI-401
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MECATRONICA,5,Cálculo para la Toma de Decisiones,CD-501,2,ES-401
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MECATRONICA,6,Circuitos Electrónicos Amplificadores,EL-601,3,EL-503
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MECATRONICA,6,Análisis de Circuitos en Corriente Alterna,EL-602,3,EL-503
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MECATRONICA,6,Curso Integrador 1: Diseño Electrónico,CI-601,3,"MA-501, EL-502"
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MECATRONICA,6,Series y Transformadas,MA-601,3,MA-501
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MECATRONICA,6,Elasticidad y Resistencia de Materiales,ME-601,3,FI-401
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MECATRONICA,6,Sensores y Actuadores,ME-602,3,EL-601
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MECATRONICA,6,Sistemas de Control Clásico,ME-603,3,"MA-501, FI-503"
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MECATRONICA,7,Dispositivos Electrónicos para Alta Tensión,ME-701,3,EL-601
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MECATRONICA,7,Máquinas Eléctricas Estáticas y Rotativas,EP-701,3,EL-602
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MECATRONICA,7,Autómata Programable PLC,ME-702,3,CL-401
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MECATRONICA,7,Diseño de Mecanismos y Máquinas,ME-704,3,ME-601
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MECATRONICA,7,Electroneumática y Electrohidráulica,ME-705,3,"FI-501, EL-601"
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MECATRONICA,7,Elementos de Máquinas y Fundamentos de Diseño,ME-706,4,ME-601
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MECATRONICA,8,Sistemas de Control Moderno,ME-801,3,ME-603
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MECATRONICA,8,Procesamiento Digital de Señales,ME-802,3,MA-601
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MECATRONICA,8,Redes Industriales,ME-803,3,ME-702
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MECATRONICA,8,Procesamiento Digital de Imágenes y Visión Artificial,ME-804,4,ME-802
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MECATRONICA,8,Análisis de Estructuras por Elementos Finitos,ME-805,3,ME-601
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MECATRONICA,8,Problemas y Desafíos en el Perú Actual,HU-801,3,HU-202
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MECATRONICA,8,Formación para la Empleabilidad,FE-801,3,Ninguno
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MECATRONICA,9,Cinemática y Dinámica de Robots,ME-901,4,FI-503
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MECATRONICA,9,Sistemas de Control Digital,ME-902,4,ME-801
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MECATRONICA,9,Gestión de Proyectos,GP-901,3,Ninguno
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MECATRONICA,9,Redes Neuronales y Lógica Difusa,ME-903,4,ME-801
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MECATRONICA,9,Taller de Investigación - Mecatrónica,AC-901,4,AC-401
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MECATRONICA,9,Diseño CAD CAM,DI-901,2,DI-301
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MECATRONICA,10,Control de Robots,ME-1001,3,"ME-901, ME-902"
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MECATRONICA,10,Automatización y Control Industrial,ME-1002,3,"ME-902, ME-702"
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MECATRONICA,10,Ética Profesional,ET-1001,2,Ninguno
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MECATRONICA,10,Curso Integrador 2- Mecatrónica,CI-1001,3,"CI-601, GP-901"
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MINAS,1,Química General,CG-101,4,Ninguno
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MINAS,1,Comprensión y Redacción de Textos 1,HU-101,2,Ninguno
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MINAS,1,Introducción a la Matemática para Ingeniería,MA-101,2,Ninguno
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MINAS,1,Introducción a la Vida Universitaria,GE-101,2,Ninguno
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MINAS,1,Laboratorio de Química General,CG-102,2,CG-101
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MINAS,1,Individuo y Medio Ambiente de Minas,HU-102,3,Ninguno
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MINAS,1,Inglés 1,IN-101,3,Ninguno
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MINAS,2,Dibujo para Ingenieria,DI-201,2,Ninguno
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MINAS,2,Cálculo Aplicado a la Física 1,FI-201,5,MA-101
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MINAS,2,Matemática para Ingenieros 1,MA-201,2,MA-101
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MINAS,2,Laboratorio de Cálculo Aplicado a la Física 1,FI-202,5,FI-201
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MINAS,2,Geología General Minera,MI-201,3,Ninguno
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MINAS,2,Inglés 2,IN-201,5,IN-101
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MINAS,2,Comprensión y Redacción de Textos 2,HU-201,3,HU-101
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MINAS,3,Herramientas para la Comunicación Efectiva,HU-301,3,Ninguno
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MINAS,3,Principios de Algoritmos,AL-301,2,Ninguno
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MINAS,3,Cálculo Aplicado a la Física 2,FI-301,5,FI-201
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MINAS,3,Matemática para Ingenieros 2,MA-301,2,MA-201
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MINAS,3,Laboratorio de Cálculo Aplicado a la Física 2,FI-302,2,FI-301
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MINAS,3,Estadística Descriptiva y Probabilidades,ES-301,4,MA-201
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MINAS,3,Inglés 3,IN-301,5,IN-201
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MINAS,4,Formación para la Investigación en Ingeniería de Minas,AC-401,5,AC-402
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MINAS,4,Estadística Inferencial,ES-401,2,ES-301
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MINAS,4,Geología Estructural,MI-401,5,MI-201
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MINAS,4,Dibujo CAD,DI-401,5,DI-201
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MINAS,4,Investigación Académica,AC-402,2,Ninguno
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MINAS,4,Cálculo Aplicado a la Física 3,FI-401,3,FI-301
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MINAS,4,Inglés 4,IN-401,5,IN-301
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MINAS,4,Laboratorio de Cálculo Aplicado a la Física 3,FI-402,2,FI-401
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MINAS,5,Herramientas Informáticas para la Toma de Decisiones,HI-501,2,Ninguno
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MINAS,5,Resistencia de Materiales,MI-501,2,FI-301
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MINAS,5,Problemas y Desafios en el Perú Actual,HU-501,5,HU-201
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MINAS,5,Formación para la Empleabilidad,FE-501,4,Ninguno
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MINAS,5,Procesos para Ingenieria,PP-501,3,Ninguno
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MINAS,5,Mecánica de Rocas 1,MI-502,2,MI-501
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MINAS,5,Topografía Minera,MI-503,2,"FI-201, DI-201"
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MINAS,5,Ciudadanía y Reflexión Ética,HU-502,5,Ninguno
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MINAS,6,Curso Integrador 1 - Minas,CI-601,3,FI-401
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MINAS,6,Perforación y Voladura 1,MI-601,3,MI-502
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MINAS,6,Hidráulica,MI-602,4,FI-401
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MINAS,6,Investigación Operativa,IO-601,4,ES-401
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MINAS,6,Legislación Minera,MI-603,3,HU-502
Universidad Tecnológica del Perú (UTP),PREGRADO,INGENIERIA MINAS,6,Petrologia y Mineralogía,MI-604,5,"CG-101, MI-201"
